UNITID,city,state,admission_rate,sat_verbal_midrange,sat_math_midrange,sat_writing_midrange,act_combined_midrange,act_english_midrange,act_math_midrange,act_writing_midrange,sat_total_average,undergrad_size,percent_white,percent_black,percent_hispanic,percent_asian,percent_part_time,average_cost_academic_year,average_cost_program_year,tuition_(instate),tuition_(out_of_state),spend_per_student,faculty_salary,percent_part_time_faculty,percent_pell_grant,completion_rate,predominant_degree,highest_degree,ownership,gender,percent_female,agege24,faminc,mean_earnings_6_years,median_earnings_6_years,mean_earnings_10_years,median_earnings_10_years,region
421717.0,757,40,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,54.0,0.9259,0.0,0.0741,0.0,0.0,22865.0,12017.0,11700.0,14446.0,7020.0,5748.0,0.52845,0.5882,0.46525,2,2,2,0,0.91000002622604,1.869565335699206,-0.7704281486604154,27600.0,25000.0,34300.0,30900.0,1
421771.0,1776,28,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,51.0,0.8235,0.1569,0.0,0.0,0.0,22865.0,17277.0,11700.0,14446.0,3558.0,5748.0,0.52845,0.4787,0.46525,2,2,0,0,0.82999998331069,-0.2608695877522525,-0.7996333239170631,13600.0,11900.0,21000.0,17400.0,5
421832.0,1762,32,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,513.0,0.3353,0.5361,0.0585,0.0097,0.0,23461.0,17831.0,16780.0,16780.0,6086.0,2917.0,0.75,0.7379,0.8175,2,1,0,0,0.20000000298023,-0.5652173969380738,0.6229502741810055,24300.0,21800.0,35500.0,29200.0,7
421841.0,1479,39,0.7090000000000001,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,273.0,0.4505,0.1941,0.2125,0.0073,0.0,51591.0,17831.0,30800.0,30800.0,5405.0,4603.0,1.0,0.4335,0.46525,2,2,0,0,0.60000002384185,-1.3913043816284003,1.6093796756552485,27600.0,22200.0,30500.0,27800.0,2
421878.0,1027,36,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,222.0,0.1847,0.2523,0.5135,0.0495,0.2207,22865.0,22309.0,11700.0,14446.0,9756.0,5365.0,0.65,0.8472,0.46525,0,0,0,0,0.83999997377395,0.7391305418231016,-0.3988981102150401,29200.0,23600.0,35600.0,31900.0,2
421896.0,1709,44,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,390.0,0.0,0.0,1.0,0.0,0.0,22865.0,9129.0,11700.0,14446.0,468.0,5748.0,0.52845,0.8075,0.46525,2,2,0,0,0.62000000476837,1.0000001295753107,-1.3151541142508505,17600.0,13500.0,17200.0,12100.0,4
422020.0,758,5,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,87.0,0.3908,0.023,0.3218,0.1379,0.0,22501.0,17831.0,13620.0,13620.0,2705.0,4451.0,0.52845,0.8736,0.46525,0,0,0,0,0.74000000953674,0.17391314488502746,-0.41840002829534956,28300.0,23700.0,30900.0,26900.0,0
422190.0,1618,5,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,74.0,0.2568,0.0811,0.5135,0.0,0.8784,22865.0,11881.0,11700.0,14446.0,1536.0,5748.0,0.52845,0.3387,0.46525,2,2,0,0,0.66000002622604,0.0,0.0,27600.0,25000.0,34300.0,30900.0,0
422695.0,470,5,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,277.0,0.1372,0.0758,0.5271,0.1769,0.0,22865.0,21205.0,11700.0,14446.0,6669.0,7271.0,0.52845,0.5317,0.7063,2,0,0,0,0.76999998092651,1.1304347938761046,0.40142142246492485,46500.0,47200.0,42800.0,40400.0,0
422835.0,1813,5,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,290.0,0.2241,0.16899999999999998,0.5345,0.0207,0.0,22865.0,14969.0,11700.0,14446.0,3999.0,5748.0,0.52845,0.7644,0.46525,2,2,0,0,0.76999998092651,0.9130436867081291,-0.1872456385371492,25500.0,22300.0,34300.0,30900.0,0
423120.0,926,10,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,920.0,0.0,0.0,1.0,0.0,0.0,22865.0,13325.0,11700.0,14446.0,2348.0,5748.0,0.52845,0.6296,0.46525,2,2,0,0,0.95999997854232,1.739130671398412,-1.4118232210811523,17100.0,15800.0,18900.0,16200.0,7
423397.0,1253,44,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,40.0,0.0,0.0,1.0,0.0,0.0,22865.0,11764.0,11700.0,14446.0,1418.0,5748.0,0.52845,1.0,0.46525,2,2,0,0,0.05999999865889,0.2608695877522088,-0.8552048318032284,20200.0,17700.0,22800.0,19700.0,4
423582.0,2384,50,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,120.0,0.5083,0.3083,0.1583,0.025,0.225,22865.0,34051.0,11700.0,14446.0,4110.0,5748.0,0.52845,0.9894,0.46525,2,2,0,0,0.88999998569488,0.6521740989558765,-0.8414355142935727,18600.0,17400.0,23300.0,20800.0,8
423652.0,1486,42,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,505.0,0.7446,0.0079,0.105,0.0139,0.6376,13068.0,17831.0,3816.0,7956.0,9195.0,5495.0,0.1695,0.3785,0.46525,2,0,2,0,0.62000000476837,0.39130451120366744,-0.32817462884459586,26700.0,22500.0,29100.0,23900.0,0
423980.0,1637,5,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,1739.0,0.2024,0.0966,0.0391,0.0978,0.0,20562.0,17831.0,13049.0,13049.0,2865.0,4303.0,0.52845,0.5846,0.46525,2,0,0,0,0.49000000953674,0.13043479387610454,0.6992099640583906,30300.0,27200.0,38700.0,34100.0,0
425250.0,1917,12,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,108.0,0.2778,0.5833,0.0926,0.0185,0.6019,22865.0,18636.0,11700.0,14446.0,3850.0,5748.0,0.52845,0.2615,0.46525,2,2,0,0,0.77999997138977,1.478261083646203,-0.47626541410104334,23600.0,18200.0,28700.0,25900.0,7
425870.0,2046,22,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,18.0,1.0,0.0,0.0,0.0,0.7778,22865.0,23107.0,11700.0,14446.0,13978.0,5748.0,0.52845,0.3636,0.46525,2,2,0,0,0.66000002622604,0.0,0.0,27600.0,25000.0,34300.0,30900.0,3
425889.0,257,22,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,378.0,0.5291,0.2302,0.0714,0.0291,0.1984,22865.0,18948.0,11700.0,14446.0,4822.0,5748.0,0.52845,0.6755,0.46525,2,2,0,0,0.80000001192092,0.8260869846902832,-0.3540364851777512,23200.0,21400.0,30600.0,27500.0,3
425986.0,1687,22,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,196.0,0.8009999999999999,0.0969,0.0612,0.0102,0.0,20233.0,17831.0,12555.0,12555.0,8515.0,5748.0,0.52845,0.8054,0.46525,2,2,0,0,0.81000000238418,0.9565219081417413,-0.6601581933419369,20600.0,19300.0,24200.0,22100.0,3
426314.0,523,10,0.9944,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,9689.0,0.4981,0.0791,0.0689,0.0235,0.7012,20932.0,17831.0,7800.0,7800.0,4047.0,5326.0,0.4133,0.2531,0.5,1,3,1,0,0.17000000178813,-0.5652173969380738,1.6387435468685934,50100.0,44500.0,65500.0,60900.0,7
427025.0,2004,17,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,2154.0,0.0548,0.3918,0.1583,0.0074,0.0,22865.0,23570.0,11700.0,14446.0,1622.0,5748.0,0.52845,0.5055,0.46525,2,2,0,0,0.66000002622604,0.0,0.0,27600.0,25000.0,43000.0,41900.0,1
427308.0,264,39,0.8472,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,150.0,0.2467,0.0,0.0,0.7533,0.0,22865.0,32314.0,11700.0,14446.0,5886.0,5748.0,0.52845,0.9908,0.46525,2,2,1,0,0.77999997138977,2.173913144885071,-1.0188366515990828,19000.0,15300.0,24000.0,20500.0,2
427335.0,1479,39,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,60.0,0.1833,0.3,0.3667,0.05,0.5333,22865.0,10316.0,11700.0,14446.0,3769.0,5748.0,0.52845,0.5104,0.46525,2,2,0,0,0.94999998807907,1.478261083646203,-0.15932213091904512,24300.0,21100.0,34300.0,30900.0,2
427663.0,2318,50,0.972,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,303.0,0.4059,0.2211,0.3201,0.0,0.1287,26437.0,17831.0,18048.0,18048.0,4518.0,4622.0,0.0968,0.6667,0.449,0,1,0,0,0.15000000596046,0.08695657244249201,-0.09149240749212462,33700.0,30300.0,42300.0,38400.0,8
427894.0,28,52,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,169.0,0.1479,0.6568,0.1065,0.0237,0.787,22865.0,22756.0,11700.0,14446.0,6193.0,5748.0,0.52845,0.5938,0.46525,2,2,1,0,0.49000000953674,1.1304347938761046,-0.8933858689860167,21900.0,17800.0,24000.0,21600.0,7
427919.0,591,32,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,134.0,0.0448,0.9254,0.0075,0.0075,0.3955,22865.0,16258.0,11700.0,14446.0,6787.0,5748.0,0.52845,0.7863,0.46525,2,2,1,0,0.49000000953674,1.1304347938761046,-0.8933858689860167,21900.0,17800.0,24000.0,21600.0,7
427973.0,377,52,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,235.0,0.3404,0.4596,0.0723,0.0128,0.0511,30355.0,17831.0,17882.0,17882.0,2158.0,4077.0,0.52845,0.4571,0.46525,2,0,0,0,0.10999999940395,1.2173914958939505,-0.47962641761795055,34400.0,30300.0,43900.0,40000.0,7
427982.0,1799,52,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,229.0,0.1878,0.6463,0.0611,0.0175,0.3799,28048.0,17831.0,15027.0,15027.0,3250.0,5452.0,0.52845,0.3233,0.46525,2,0,0,0,0.81999999284744,1.0000001295753107,-0.6575557658057218,21400.0,20000.0,26600.0,25200.0,7
427991.0,1080,10,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,478.0,0.364,0.1485,0.431,0.0314,0.2657,22865.0,11844.0,11700.0,14446.0,3613.0,5748.0,0.52845,0.3457,0.46525,2,2,2,0,0.63999998569488,0.7391305418231016,-0.8125886847455956,29600.0,26100.0,33100.0,32700.0,7
428000.0,1331,10,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,173.0,0.2543,0.0173,0.2717,0.0231,0.0,22865.0,17831.0,11700.0,14446.0,1451.0,5748.0,0.52845,0.1754,0.46525,2,2,0,0,0.43999999761581,1.043478351008923,0.5135510523961924,67400.0,63800.0,80400.0,64700.0,7
428019.0,1567,41,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,310.0,0.5710000000000001,0.0871,0.0419,0.0032,0.7968,22865.0,11852.0,11700.0,14446.0,12008.0,5748.0,0.52845,0.1429,0.46525,2,2,2,0,0.74000000953674,1.3043479387611754,-0.8460679470002044,27600.0,25000.0,34300.0,30900.0,8
428055.0,131,44,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,195.0,0.0,0.0,1.0,0.0,0.0,22865.0,9369.0,11700.0,14446.0,1525.0,5748.0,0.52845,0.8284,0.46525,2,2,0,0,0.73000001907348,0.3478260306194339,-1.4014651685644253,14800.0,14000.0,13100.0,11000.0,4
428073.0,1963,49,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,25.0,0.84,0.12,0.04,0.0,0.0,22865.0,7118.0,11700.0,14446.0,3500.0,5748.0,0.52845,0.8889,0.46525,2,2,0,0,0.97000002861022,0.9130436867081291,-0.8290148797238226,27600.0,25000.0,34300.0,30900.0,7
428125.0,1207,5,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,89.0,0.0899,0.3483,0.4944,0.0449,0.0225,22865.0,11634.0,11700.0,14446.0,2977.0,5748.0,0.52845,0.9338,0.46525,2,2,0,0,0.44999998807907,0.3043478091858216,-1.1964890962846997,14900.0,12800.0,18500.0,15800.0,0
428143.0,1149,41,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,185.0,0.3892,0.3081,0.1351,0.0,0.0,22865.0,17424.0,11700.0,14446.0,1646.0,5748.0,0.52845,0.8815,0.46525,2,2,0,0,0.9200000166893,0.9130436867081291,-0.8390918402820602,21900.0,21300.0,23200.0,22200.0,8
428170.0,846,10,0.8924,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,1153.0,0.4198,0.2533,0.2784,0.0173,0.3747,27672.0,17831.0,16204.0,16204.0,6085.0,4463.0,0.4109,0.657,0.46525,2,0,0,0,0.81000000238418,0.6521740989558765,-0.4385441763470427,27100.0,25800.0,29600.0,27900.0,7
428259.0,261,56,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,289.0,0.34600000000000003,0.0934,0.0346,0.0346,0.9896,22865.0,17831.0,11700.0,14446.0,2008.0,5519.0,0.52845,0.5092,0.46525,1,3,1,0,0.68000000715255,1.1304347938761046,0.898502301091372,39500.0,36800.0,44900.0,40700.0,1
428268.0,2138,10,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,123.0,0.3089,0.4146,0.2195,0.0244,0.7805,22865.0,17831.0,13663.0,13663.0,6788.0,4866.0,0.1786,0.6145,0.46525,1,3,0,0,0.81000000238418,0.7391305418231016,0.6223140942021057,37100.0,33800.0,41800.0,38200.0,7
428286.0,1939,17,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,1066.0,0.1801,0.0169,0.1801,0.0141,0.2458,30219.0,17831.0,17488.0,17488.0,3576.0,5278.0,0.2809,0.5162,0.4277,1,1,0,0,0.56000000238418,-0.8260869846903264,1.1151329858155596,28700.0,26100.0,38000.0,34900.0,1
428329.0,989,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,105.0,0.9333,0.019,0.0095,0.0,0.0,19739.0,17831.0,13130.0,13130.0,1840.0,2857.0,0.52845,0.7701,0.46525,0,0,0,0,0.83999997377395,-0.13043479387614798,-0.2950276507925724,20100.0,20400.0,24400.0,22900.0,2
428392.0,1082,42,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,979.0,0.6956,0.0112,0.1164,0.0112,0.5036,12035.0,17831.0,3453.0,6261.0,4904.0,5329.0,1.0,0.8207,0.46525,0,0,2,0,0.66000002622604,0.6521740989558765,-0.611404096217219,22600.0,20100.0,28000.0,24000.0,0
428444.0,1671,4,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,1045.0,0.2344,0.0431,0.2957,0.0144,0.2029,30617.0,17831.0,17416.0,17416.0,3774.0,4717.0,0.3267,0.6631,0.3631,1,1,0,0,0.57999998331069,0.3478260306194339,-0.050315227877621035,26800.0,25500.0,29100.0,25200.0,8
429012.0,1918,10,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,74.0,0.3108,0.0405,0.1622,0.1216,0.0,22865.0,89422.0,11700.0,14446.0,29409.0,5748.0,0.52845,0.2143,0.46525,2,2,0,0,0.66000002622604,0.0,0.0,27600.0,25000.0,34300.0,30900.0,7
429100.0,76,50,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,54.0,0.3889,0.4074,0.1296,0.0741,0.0,22865.0,28520.0,11700.0,14446.0,2103.0,5748.0,0.52845,0.9625,0.46525,2,2,0,0,0.95999997854232,1.2173914958939505,-0.7265307993482762,20500.0,19900.0,24500.0,22100.0,8
429128.0,223,22,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,623.0,0.0578,0.2263,0.5586,0.1429,0.9535,14399.0,17831.0,7124.0,7124.0,4339.0,5748.0,0.52845,0.6008,0.46525,2,0,1,0,0.95999997854232,2.0000002591506645,-0.8216957849702364,22900.0,22900.0,25200.0,23400.0,3
429599.0,920,38,0.9524,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,469.0,0.40299999999999997,0.1407,0.2111,0.1365,0.2345,26811.0,17831.0,18048.0,18048.0,5158.0,6430.0,0.1556,0.6881,0.3269,0,1,0,0,0.18999999761581,0.3043478091858216,0.21218277678831926,33700.0,30300.0,42300.0,38400.0,0
430050.0,1874,27,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,132.0,0.4545,0.303,0.0303,0.0606,0.0,30628.0,17831.0,14657.0,14657.0,1534.0,3640.0,0.6154,0.6890000000000001,0.46525,2,0,0,0,0.73000001907348,0.5217391755044614,-0.2192240372716769,26000.0,23600.0,31900.0,29500.0,5
430087.0,98,6,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,644.0,0.2283,0.0807,0.0435,0.0171,0.5233,22236.0,17831.0,11290.0,11290.0,2057.0,5751.0,0.52845,0.5347,0.1509,1,3,0,0,0.57999998331069,1.478261083646203,0.13110775827766952,38100.0,31200.0,53500.0,44100.0,6
430096.0,2409,7,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,449.0,0.314,0.3675,0.2227,0.0089,0.2739,22865.0,31944.0,11700.0,14446.0,2358.0,5748.0,0.52845,0.7038,0.46525,2,2,0,0,0.82999998331069,0.8260869846902832,-0.1954284860638424,24900.0,23900.0,30900.0,29700.0,3
430148.0,1726,42,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,682.0,0.61,0.1085,0.1041,0.0528,0.2302,25912.0,17831.0,13620.0,13620.0,2383.0,4399.0,0.52845,0.8022,0.46525,0,0,0,0,0.62999999523162,-0.13043479387614798,-0.0024327950546431344,28900.0,26900.0,42000.0,37400.0,0
430157.0,67,10,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,255.0,0.6784,0.0275,0.0353,0.0118,0.0667,26104.0,17831.0,16912.0,16912.0,5632.0,4338.0,0.52845,0.4408,0.46525,0,0,0,0,0.00999999977648,0.08695657244249201,1.5052043896883924,22900.0,20400.0,30500.0,26400.0,7
430166.0,362,4,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,171.0,0.7895,0.0175,0.0468,0.0058,0.0702,24964.0,17831.0,15745.0,15745.0,6868.0,4059.0,0.52845,0.4332,0.46525,0,0,0,0,0.00999999977648,0.08695657244249201,1.5052043896883924,22900.0,20400.0,30500.0,26400.0,8
430175.0,1322,18,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,645.0,0.3039,0.5349,0.1023,0.0062,0.0,22865.0,30831.0,11700.0,14446.0,5558.0,5748.0,0.52845,0.7373,0.46525,2,2,0,0,0.9200000166893,0.7826087632566704,-0.41038285748591175,20700.0,19800.0,24400.0,22900.0,1
430184.0,2108,23,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,2038.0,0.1472,0.6855,0.0407,0.0221,0.8621,32554.0,17831.0,15495.0,15495.0,2004.0,6763.0,0.1183,0.4449,0.2308,1,3,0,0,0.66000002622604,0.0,0.0,44200.0,38900.0,56800.0,51700.0,2
430218.0,220,36,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,114.0,0.3158,0.5263,0.1228,0.0088,0.2807,22865.0,18076.0,11700.0,14446.0,8042.0,5748.0,0.52845,0.5572,0.46525,2,2,0,0,0.86000001430511,0.2608695877522088,-0.029620065125842344,18200.0,17700.0,25300.0,21200.0,2
430227.0,1377,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,130.0,0.4462,0.4077,0.0077,0.0,0.2615,22865.0,17865.0,11700.0,14446.0,6889.0,5748.0,0.52845,0.6667,0.46525,2,2,0,0,0.94999998807907,-0.17391301530971706,-0.19366374979464945,17400.0,15900.0,20900.0,17400.0,2
430245.0,1892,50,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,612.0,0.0637,0.0458,0.8742,0.0,0.0,22865.0,27938.0,11700.0,14446.0,1487.0,5748.0,0.52845,0.7498,0.46525,2,2,0,0,0.81000000238418,0.21739136631863998,-0.9977710431536657,19300.0,16700.0,22100.0,20300.0,8
430254.0,370,52,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,56.0,0.4821,0.3214,0.0714,0.0,0.2857,22865.0,20789.0,11700.0,14446.0,5415.0,5748.0,0.52845,0.6359,0.46525,2,2,0,0,0.82999998331069,0.5652173969380306,-0.32256163197151116,22600.0,21400.0,25200.0,23200.0,7
430263.0,1330,10,0.6907,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,417.0,0.048,0.1966,0.6906,0.0096,0.2926,27237.0,17831.0,18048.0,18048.0,5550.0,6161.0,0.1395,0.7127,0.2329,0,1,0,0,0.18000000715255,0.21739136631863998,-0.08722855894298284,33700.0,30300.0,42300.0,38400.0,7
430306.0,2269,52,1.0,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,30.0,0.7667,0.1667,0.0667,0.0,0.3333,22865.0,17630.0,11700.0,14446.0,4254.0,5748.0,0.52845,0.5116,0.46525,2,2,1,0,0.66000002622604,0.0,0.0,27600.0,25000.0,34300.0,30900.0,7
430342.0,1855,5,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,145.0,0.1034,0.2966,0.3862,0.1724,0.0,22865.0,17616.0,11700.0,14446.0,6524.0,5748.0,0.52845,0.7283,0.46525,2,2,1,0,0.49000000953674,1.1304347938761046,-0.8933858689860167,21900.0,17800.0,24000.0,21600.0,0
430351.0,892,43,0.9161,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,239.0,0.5607,0.2343,0.0962,0.0042,0.2218,25694.0,17831.0,18048.0,18048.0,4532.0,5378.0,0.0857,0.6794,0.46525,0,0,0,0,0.30000001192092,0.43478273263723627,0.09836287203381662,33700.0,30300.0,42300.0,38400.0,2
430360.0,2142,43,0.8696,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,255.0,0.8784,0.0745,0.0118,0.0039,0.2196,25665.0,17831.0,18048.0,18048.0,3934.0,5689.0,0.12,0.7237,0.46525,0,0,0,0,0.18999999761581,0.08695657244249201,-0.05159968782038804,33700.0,30300.0,42300.0,38400.0,2
430379.0,1541,40,0.7277,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,419.0,0.4678,0.4773,0.0048,0.0143,0.2673,28060.0,17831.0,18048.0,18048.0,4146.0,5780.0,0.1176,0.7816,0.2595,0,1,0,0,0.25,0.2608695877522088,-0.12247209208274723,33700.0,30300.0,42300.0,38400.0,1
430388.0,2103,40,0.7239,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,391.0,0.7212,0.1253,0.046,0.0077,0.2558,26022.0,17831.0,18048.0,18048.0,4513.0,5292.0,0.1897,0.7225,0.4824,0,1,0,0,0.23000000417232,0.2608695877522088,0.010991672883421654,33700.0,30300.0,42300.0,38400.0,1
430403.0,2330,36,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,42.0,0.2619,0.2619,0.4048,0.0238,0.0,22865.0,28711.0,11700.0,14446.0,7165.0,5748.0,0.52845,0.5638,0.46525,2,2,0,0,0.87999999523162,0.5652173969380306,-0.5754308409070709,22100.0,20200.0,27600.0,25600.0,2
430421.0,1264,12,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,329.0,0.231,0.5957,0.1003,0.003,0.0,22865.0,28324.0,11700.0,14446.0,4590.0,5748.0,0.52845,0.7657,0.46525,2,2,0,0,0.89999997615814,0.7826087632566704,-0.8948560171596404,24800.0,24100.0,30700.0,29500.0,7
430485.0,1576,34,0.5316,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,86.0,0.8837,0.0116,0.0581,0.0,0.0,43482.0,17831.0,26700.0,26700.0,11505.0,5881.0,0.52845,0.4954,0.8049,0,1,0,0,0.44999998807907,-1.6956522070111357,1.3438762208768484,21400.0,20200.0,35900.0,33900.0,5
430564.0,1479,39,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,61.0,0.6066,0.0656,0.0656,0.2295,0.5902,22865.0,12519.0,11700.0,14446.0,3075.0,5748.0,0.52845,0.05,0.46525,2,2,0,0,0.33000001311302,1.3043479387611754,-0.2868759839963739,27600.0,25000.0,34300.0,30900.0,2
430582.0,1330,10,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,388.0,0.0,0.0,1.0,0.0,0.0,22865.0,11455.0,11700.0,14446.0,3472.0,5748.0,0.52845,0.7244,0.46525,2,2,0,0,0.66000002622604,1.869565335699206,-1.1485443020007327,18600.0,15600.0,21200.0,17500.0,7
430643.0,1777,28,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,6.0,1.0,0.0,0.0,0.0,1.0,22865.0,17831.0,11700.0,14446.0,10123.0,5748.0,0.52845,0.0,0.46525,2,2,2,0,0.66000002622604,0.0,0.0,27600.0,25000.0,34300.0,30900.0,5
430670.0,296,44,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,27.0,0.0,0.0,1.0,0.0,0.0,9411.0,17831.0,8186.0,14036.0,12862.0,5748.0,0.1875,0.6875,0.46525,1,3,1,0,0.66000002622604,0.0,0.0,27600.0,25000.0,34300.0,30900.0,4
430704.0,99,50,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,6.0,0.5,0.0,0.1667,0.3333,0.0,22865.0,17831.0,11700.0,14446.0,2195.0,4224.0,0.4286,0.7778,0.46525,1,3,0,0,0.66000002622604,0.0,0.0,27600.0,25000.0,34300.0,30900.0,8
430795.0,367,57,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,278.0,0.9281,0.0468,0.0072,0.0,0.0612,22865.0,5804.0,11700.0,14446.0,5907.0,5053.0,1.0,0.5224,0.46525,2,0,2,0,0.60000002384185,0.7391305418231016,-0.903388833482334,25300.0,22700.0,27500.0,25100.0,7
430810.0,1254,35,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,470.0,0.8191,0.0,0.066,0.0,0.1213,32784.0,17831.0,22410.0,22410.0,9320.0,4631.0,0.52845,0.3757,0.7841,1,3,1,0,0.68999999761581,-1.2173913015310283,1.6749104019382313,22600.0,22300.0,34300.0,30900.0,3
430847.0,1684,36,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,11.0,0.8182,0.0,0.1818,0.0,0.0909,22865.0,26695.0,11700.0,14446.0,1902.0,5748.0,0.52845,0.1667,0.46525,2,2,0,0,0.9200000166893,0.6521740989558765,1.7593143124672193,30300.0,28100.0,34300.0,30900.0,2
430883.0,93,39,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,34.0,0.8824,0.0588,0.0294,0.0,0.0,17435.0,17831.0,8501.0,8501.0,5118.0,5748.0,0.52845,0.7297,0.46525,2,2,2,0,0.95999997854232,1.0000001295753107,0.03604143407160304,30000.0,30000.0,34300.0,30900.0,2
430908.0,413,43,0.69965,515.0,520.0,510.0,23.0,22.0,22.0,7.0,1037.0,67.0,0.9701,0.0149,0.0,0.0,0.2537,22865.0,14015.0,11700.0,14446.0,18419.0,5748.0,0.52845,0.4865,0.46525,2,2,2,0,0.93000000715255,0.7391305418231016,0.30499338456591063,27600.0,25000.0,34300.0,30900.0,2
